city,sum,lat,lng
"La Belle, Florida",24,26.7617322,-81.4384092
"La Canada, California",76,34.2068182,-118.2000277
"La Canada Flintridge, California",22,34.2068182,-118.2000277
"La Center, Washington",2,45.8661998,-122.671656
"La Crescenta, California",1060,34.228754,-118.2351192
"La Crosse, Wisconsin",426,43.8137751,-91.25190169999999
"La Grange, Illinois",24,41.8050314,-87.8692254
"La Grange Park, Illinois",12,41.8347535,-87.86172599999999
"La Habra, California",22,33.9318591,-117.946137
"La Jolla, California",44,32.8328112,-117.2712717
"La Mesa, California",994,32.7678287,-117.0230839
"La Mirada, California",20,33.9172357,-118.0120086
"La Palma, California",60,33.8463218,-118.0461393
"La Plata, Maryland",2,38.5292877,-76.97525139999999
"La Puente, California",28,34.0200114,-117.9495083
"La Quinta, California",16,33.6633573,-116.3100095
"La Tuna Canyon, California",4,34.2368315,-118.3195321
"La Vergne, Tennessee",454,36.0156178,-86.5819394
"La Verne, California",66,34.1008426,-117.7678355
"La Vista, Nebraska",6,41.18388780000001,-96.031127
"Labelle, Florida",22,26.7617322,-81.4384092
"Lacey, Washington",146,47.03426289999999,-122.8231915
"Lackawanna, New York",30,42.8256141,-78.8233664
"Laconia, New Hampshire",166,43.5278546,-71.4703509
"Ladera Ranch, California",12,33.550735,-117.6411717
"Lafayette, California",1080,37.8857582,-122.1180201
"Lafayette Hill, Pennsylvania",2,40.09274910000001,-75.2531539
"Lago Vista, Texas",4,30.4601975,-97.98834769999999
"Lagrange, Georgia",12,33.0362218,-85.0322444
"Laguna Beach, California",10,33.5427189,-117.7853568
"Laguna Hills, California",36,33.5916433,-117.6986604
"Laguna Niguel, California",172,33.5236744,-117.7149438
"Laguna Woods, California",2,33.6101702,-117.7251162
"Lajas, Puerto Rico",4,18.049962,-67.0593449
"Lake Bluff, Illinois",2,42.2791365,-87.8443151
"Lake Charles, Louisiana",32,30.2265949,-93.2173758
"Lake City, Florida",58,30.1896756,-82.6392899
"Lake Dallas, Texas",10,33.1192875,-97.0255641
"Lake Elmo, Minnesota",26,44.9957998,-92.8793768
"Lake Elsinore, California",66,33.6680772,-117.3272615
"Lake Fores, California",2,33.6469437,-117.6861023
"Lake Forest, California",110,33.6469437,-117.6861023
"Lake Geneva, Wisconsin",36,42.5916836,-88.4334301
"Lake Hiawatha, New Jersey",8,40.8822334,-74.3792737
"Lake Hopatcong, New Jersey",14,40.9503131,-74.63272359999999
"Lake Jackson, Texas",8,29.0338575,-95.4343859
"Lake Orion, Michigan",4,42.7844752,-83.2396612
"Lake Oswego, Oregon",100,45.4156817,-122.7159726
"Lake Ridge, Virginia",6,38.68789400000001,-77.29776180000002
"Lake Stevens, Washington",36,48.01509799999999,-122.0637425
"Lake Success, New York",8,40.7706572,-73.7176312
"Lake Tapps, Washington",4,47.2147934,-122.1701766
"Lake View Terrace, California",10,34.2763908,-118.3611912
"Lake Wales, Florida",4,27.9014133,-81.58590989999999
"Lake Worth, Florida",350,26.6167555,-80.0684479
"Lake Woth, Florida",2,26.6167555,-80.0684479
"Lake Zurich, Illinois",12,42.19696889999999,-88.0934108
"Lakeland, Florida",120,28.0394654,-81.9498042
"Lakemoor, Illinois",14,42.3286331,-88.1989732
"Lakeside, California",290,32.8572718,-116.9222488
"Lakeview Terrace, California",2,34.2763908,-118.3611912
"Lakeville, Minnesota",78,44.6496868,-93.24271999999999
"Lakeway, Texas",2,30.3679788,-97.99167899999999
"Lakewood, California",2112,33.8536269,-118.1339563
"Lancaster, California",8872,34.6867846,-118.1541632
"Land O Lakes, Florida",10,28.2188992,-82.45759380000001
"Landisville, New Jersey",20,39.5251132,-74.938343
"Landover, Maryland",26,38.9340002,-76.8966397
"Landover Hills, Maryland",12,38.9431668,-76.8921952
"Langhorne, Pennsylvania",32,40.1745538,-74.92266649999999
"Lanham, Maryland",326,38.96851119999999,-76.8620327
"Lansdale, Pennsylvania",24,40.2414952,-75.2837862
"Lansdowne, Pennsylvania",72,39.9381682,-75.2718507
"Lansing, Michigan",14042,42.732535,-84.5555347
"Lantana, Florida",22,26.5867358,-80.05198589999999
"Lapeer, Michigan",14,43.0514161,-83.31883409999999
"Laredo, Texas",48,27.5035613,-99.5075519
"Largo, Florida",86,27.9094665,-82.7873244
"Las Cruces, New Mexico",4,32.3199396,-106.7636538
"Las Piedras, Puerto Rico",6,18.1855753,-65.87362449999999
"Las Vegas, Nevada",13888,36.1699412,-115.1398296
"Latham, New York",50,42.7477661,-73.760537
"Lauderdale, Minnesota",30,44.9985767,-93.2057789
"Lauderdale Lakes, Florida",194,26.1664736,-80.2083806
"Lauderhill, Florida",12,26.1403635,-80.2133808
"Laurel, Maryland",322,39.0992752,-76.8483061
"Laurence Harbor, New Jersey",4,40.4567735,-74.2465338
"Laveen, Arizona",30,33.3628227,-112.169317
"Lawndale, California",16,33.887237,-118.3525744
"Lawrence, Kansas",158,38.9716689,-95.2352501
"Lawrence Township, New Jersey",2,40.2778055,-74.7294313
"Lawrenceville, Georgia",1630,33.9562149,-83.9879625
"Lawton, Oklahoma",40,34.6035669,-98.39592909999999
"League City, Texas",14,29.5074538,-95.0949303
"Leander, Texas",208,30.5788055,-97.8530686
"Leavenworth, Kansas",10,39.3111112,-94.9224637
"Leawood, Kansas",8,38.966673,-94.6169012
"Lebanon, New Hampshire",240,43.6422934,-72.2517569
"Lee's Summit, Missouri",56,38.9108408,-94.3821724
"Leesburg, Florida",176,28.810823,-81.87785819999999
"Leetsdale, Pennsylvania",6,40.563123,-80.2083928
"Lehigh Acres, Florida",318,26.6253497,-81.6248026
"Leicester, North Carolina",14,35.6551074,-82.69624379999999
"Leisure City, Florida",30,25.4953878,-80.42922229999999
"Lemon Grove, California",216,32.7425516,-117.0314172
"Lemont, Pennsylvania",4,40.8106175,-77.81833379999999
"Lenexa, Kansas",20,38.9536174,-94.73357089999999
"Lenoir, North Carolina",6,35.9140196,-81.5389849
"Leola, Pennsylvania",22,40.0876218,-76.1874279
"Leominster, Massachusetts",56,42.5250906,-71.759794
"Leonia, New Jersey",6,40.8614887,-73.9881942
"Levittown, New York",104,40.7259336,-73.51429209999999
"Lewis Center, Ohio",20,40.1983884,-83.0100987
"Lewisburg, Pennsylvania",22,40.9645293,-76.8844101
"Lewiston, Maine",880,44.100351,-70.21477639999999
"Lewisville, Texas",2708,33.046233,-96.994174
"Lexington, Kentucky",5988,38.0405837,-84.5037164
"Lexington Park, Maryland",2,38.2575517,-76.4620928
"Liberal, Kansas",58,37.0430812,-100.920999
"Liberty, Missouri",10,39.2461138,-94.4191177
"Liberty Hill, Texas",10,30.6649119,-97.9225161
"Liberty Township, Ohio",24,39.4039859,-84.406761
"Libertyville, Illinois",22,42.2830786,-87.9531303
"Lihue, Hawaii",4,21.9811111,-159.3711111
"Lilburn, Georgia",592,33.8901036,-84.14297189999999
"Lima, New York",2,42.8975076,-77.6192447
"Lincoln, California",6616,38.891565,-121.2930079
"Lincolnshire, Illinois",10,42.1900249,-87.9084039
"Lincolnwood, Illinois",204,42.0044757,-87.73005940000002
"Linda, California",2,39.1276702,-121.5507976
"Linden, New Jersey",2008,40.6220478,-74.24459019999999
"Lindenhurst, New York",32,40.68676670000001,-73.3734547
"Lino Lakes, Minnesota",2,45.1602442,-93.0888324
"Linville, Virginia",8,38.5204001,-78.8375257
"Lisle, Illinois",18,41.801141,-88.0747875
"Litchfield, New Hampshire",2,42.84425359999999,-71.4797889
"Litchfield Park, Arizona",8,33.4933743,-112.3579364
"Lithia Springs, Georgia",12,33.7939953,-84.6604899
"Lithonia, Georgia",90,33.7123305,-84.1051939
"Lititz, Pennsylvania",134,40.1573169,-76.3069014
"Little Canada, Minnesota",58,45.02691009999999,-93.0877196
"Little Chute, Wisconsin",14,44.2799872,-88.3184394
"Little Elm, Texas",22,33.1626193,-96.9375051
"Little Falls, New Jersey",20,40.8690101,-74.20822860000001
"Little Hocking, Ohio",2,39.2606309,-81.69985229999999
"Little Neck, New York",14,40.7612957,-73.7330753
"Little Rock, Arkansas",58,34.7464809,-92.28959479999999
"Littleton, Colorado",198,39.613321,-105.0166498
"Live Oak, Florida",54,30.2949457,-82.98402000000002
"Livermore, California",56,37.6818745,-121.7680088
"Liverpool, New York",74,43.106456,-76.21770459999999
"Livingston, New Jersey",14,40.7862871,-74.3300842
"Livonia, Michigan",68,42.36837,-83.35270969999999
"Locke, New York",10,42.6606262,-76.4307699
"Lockport, Illinois",20,41.5894752,-88.05783699999999
"Locust Grove, Virginia",6,38.3055349,-77.8105928
"Lodi, New Jersey",8,40.8823215,-74.08319709999999
"Logan, Utah",180,41.7369803,-111.8338359
"Logansport, Indiana",96,40.7544843,-86.3566659
"Loganville, Georgia",182,33.8389977,-83.90073819999999
"Loma Linda, California",34,34.0483474,-117.2611527
"Lombard, Illinois",156,41.8800296,-88.00784349999999
"Lomita, California",12,33.7922392,-118.3150722
"Lompoc, California",68,34.6391501,-120.4579409
"Lone Jack, Missouri",6,38.87084189999999,-94.1738345
"Long Beach, California",258,33.7700504,-118.1937395
"Long Grove, Illinois",4,42.1783584,-87.99785179999999
"Long Island City, New York",12,40.744679,-73.9485424
"Long Lake, Minnesota",22,44.9866298,-93.5716243
"Longmont, Colorado",4,40.1672068,-105.1019275
"Longview, Washington",12,46.1381676,-122.9381672
"Longwood, Florida",38,28.7030519,-81.3384011
"Lorton, Virginia",108,38.704282,-77.2277603
"Los Alamitos, California",16,33.8032009,-118.0718894
"Los Altos, California",14,37.3852183,-122.1141298
"Los Altos Hills, California",6,37.3796627,-122.1374637
"Los Angeles, California",8564,34.0522342,-118.2436849
"Los Gatos, California",1474,37.2358078,-121.9623751
"Loudonville, New York",2,42.7048009,-73.7548424
"Louisburg, North Carolina",28,36.0990393,-78.30110599999999
"Louisville, Kentucky",25972,38.2526647,-85.7584557
"Loveland, Ohio",2,39.2689476,-84.26382600000001
"Loves Park, Illinois",88,42.3200189,-89.05816209999999
"Lowell, Arkansas",3852,36.2553543,-94.1307587
"Loxahatchee, Florida",16,26.771624,-80.238888
"Lubbock, Texas",2,33.5778631,-101.8551665
"Ludlow, Massachusetts",14,42.1600936,-72.47591899999999
"Lumberton, New Jersey",12,39.96764820000001,-74.8003877
"Lutherville, Maryland",32,39.4354087,-76.6123884
"Lutherville-Timonium, Maryland",54,39.4354087,-76.6123884
"Lutz, Florida",16,28.1511243,-82.4614831
"Luverne, Minnesota",42,43.6555249,-96.2025289
"Lyman, South Carolina",4,34.9481741,-82.12733120000001
"Lynchburg, Virginia",24,37.4137536,-79.14224639999999
"Lynden, Washington",24,48.9428018,-122.4529469
"Lyndhurst, New Jersey",14,40.81201710000001,-74.1243063
"Lyndon, Kentucky",10,38.2567376,-85.60162749999999
"Lynn, Massachusetts",1302,42.46676300000001,-70.9494938
"Lynn Haven, Florida",44,30.2454776,-85.64826099999999
"Lynnfield, Massachusetts",14,42.53869,-71.0465638
"Lynnwood, California",1250,33.930293,-118.2114603
"Lynwood, California",10,33.930293,-118.2114603
"Lyon Station, Pennsylvania",10,40.4820386,-75.757694
"Lyons, Illinois",20,41.8133651,-87.8181128
"Mableton, Georgia",18,33.8187167,-84.5824329
"Macedon, New York",6,43.064272,-77.3094674
"Machesney Park, Illinois",14,42.3472406,-89.03899559999999
"Macomb, Michigan",298,42.6651965,-82.92864279999999
"Macomb Township, Michigan",10,42.6651965,-82.92864279999999
"Macon, Georgia",20,32.8406946,-83.6324022
"Madera, California",14,36.9613356,-120.0607176
"Madison, Alabama",1778,34.6992579,-86.74833180000002
"Madison Heights, Michigan",2120,42.4858692,-83.1052028
"Magazine, Arkansas",26,35.1509249,-93.80686519999999
"Magna, Utah",78,40.7091121,-112.1016088
"Magnolia, Texas",10,30.2093794,-95.75078150000002
"Mahomet, Illinois",6,40.1953106,-88.40422339999999
"Mahopac, New York",8,41.372316,-73.733465
"Mahtomedi, Minnesota",6,45.0696886,-92.95160369999999
"Mahwah, New Jersey",6,41.0886216,-74.1435843
"Maiden, North Carolina",12,35.5756889,-81.2117473
"Maineville, Ohio",28,39.3150592,-84.22076969999999
"Maitland, Florida",22,28.6277767,-81.36312439999999
"Malden, Massachusetts",372,42.4250964,-71.066163
"Malibu, California",4,34.0259216,-118.7797571
"Malvern, Pennsylvania",20,40.0362184,-75.5138118
"Mamaroneck, New York",6,40.94870969999999,-73.7326309
"Manalapan, New Jersey",8,40.2859203,-74.348582
"Manassas, Virginia",222,38.7509488,-77.47526669999999
"Manassas Park, Virginia",10,38.7840035,-77.4697111
"Manchester, Connecticut",5730,41.7759301,-72.52150089999999
"Mandeville, Louisiana",22,30.35825059999999,-90.06563109999999
"Manhasset, New York",4,40.7978787,-73.6995749
"Manhattan, New York",14,40.7830603,-73.9712488
"Manheim, Pennsylvania",4,40.16342789999999,-76.3949614
"Manitowoc, Wisconsin",222,44.0886059,-87.657584
"Mankato, Minnesota",178,44.1635775,-93.99939959999999
"Manlius, New York",10,43.0581768,-75.96954649999999
"Manor, Texas",20,30.3407629,-97.55694559999999
"Mansfield, Texas",36,32.5631924,-97.1416768
"Manteca, California",30,37.7974273,-121.2160526
"Manteo, North Carolina",4,35.9082256,-75.67573019999999
"Manvel, Texas",20,29.4627365,-95.35799399999999
"Manville, New Jersey",6,40.5409367,-74.5876569
"Maple Falls, Washington",86,48.9242888,-122.077093
"Maple Grove, Michigan",262,42.5455578,-85.1271907
"Maple Shade, New Jersey",4,39.9526127,-74.9923915
"Maple Valley, Washington",38,47.3733483,-122.0369239
"Maplewood, Minnesota",638,44.9530215,-92.9952153
"Marathon, Florida",62,24.726026,-81.0446262
"Marble Falls, Texas",38,30.5782446,-98.2728003
"Marblehead, Massachusetts",16,42.49995819999999,-70.8578024
"Margate, Florida",36,26.2445263,-80.206436
"Maricopa, Arizona",32,33.0581063,-112.0476423
"Marietta, Georgia",402,33.95260200000001,-84.5499327
"Marin City, California",8,37.868538,-122.5091404
"Marina, California",36,36.68440289999999,-121.802173
"Marina Del Rey, California",34,33.9802893,-118.4517449
"Marion, Iowa",4,42.033279,-91.5968958
"Markham, Illinois",12,41.5936453,-87.6947699
"Marlboro, New Jersey",12,40.3380949,-74.26872910000002
"Marlborough, Massachusetts",2,42.3459271,-71.5522874
"Marlton, New Jersey",4,39.8912248,-74.9218324
"Marrero, Louisiana",20,29.8993723,-90.1003506
"Marriotsville, Maryland",2,39.3491115,-76.89964739999999
"Marriottsville, Maryland",12,39.3491115,-76.89964739999999
"Mars, Pennsylvania",4,40.6958996,-80.0117254
"Marshall, Minnesota",248,44.448423,-95.79119159999999
"Marshalltown, Iowa",358,42.0494674,-92.90803749999999
"Marshfield, Wisconsin",4,44.6688524,-90.1717987
"Martinez, California",26,38.0193657,-122.1341321
"Martinsburg, West Virginia",32,39.4562099,-77.96388689999999
"Maryland City, Maryland",16,39.0920531,-76.8177498
"Maryland Heights, Missouri",34,38.7131073,-90.42984009999999
"Marysville, California",396,39.1457253,-121.5913547
"Maryville, Missouri",96,40.3461017,-94.8724706
"Mason, Michigan",22,42.5792027,-84.4435845
"Massapequa, New York",14,40.6806563,-73.4742914
"Massena, New York",6,44.9281049,-74.891865
"Matawan, New Jersey",4,40.41482999999999,-74.2295891
"Mather, California",94,38.5434594,-121.2783728
"Mattapan, Massachusetts",36,42.2771417,-71.0913748
"Matthews, North Carolina",370,35.1168131,-80.72368039999999
"Maugansville, Maryland",30,39.6928728,-77.74471609999999
"Mauston, Wisconsin",16,43.7971946,-90.0773495
"Mayfield, Kentucky",22,36.7417235,-88.6367154
"Mayfield Heights, Ohio",80,41.5192189,-81.45789599999999
"Mayo, Florida",2,30.053001,-83.1748578
"Mays Landing, New Jersey",12,39.4523385,-74.7276626
"Maywood, New Jersey",28,40.902599,-74.06180739999999
"Mc, Texas",4,26.2034071,-98.23001239999999
"Mcallen, Texas",8,26.2034071,-98.23001239999999
"Mcdonald, Tennessee",6,35.1134073,-84.9827262
"Mcdonough, Georgia",28,33.4473361,-84.1468616
"Mckeesport, Pennsylvania",4,40.3470671,-79.8641232
"Mckinney, Texas",64,33.1972465,-96.6397822
"Mclean, Virginia",164,38.9338676,-77.1772604
"Mcleansville, North Carolina",2,36.1073575,-79.65863829999999
"Mcsherrystown, Pennsylvania",34,39.8073216,-77.01136989999999
"Mead, Washington",28,47.7664789,-117.3552741
"Mechanicsburg, Pennsylvania",466,40.2142565,-77.0085876
"Mechanicsville, Virginia",46,37.6087561,-77.3733139
"Medford, Massachusetts",122,42.4184296,-71.1061639
"Media, Pennsylvania",18,39.9167783,-75.387693
"Medical Lake, Washington",8,47.5729426,-117.6821604
"Medina, Ohio",14,41.143245,-81.8552196
"Medley, Florida",18,25.8406526,-80.3264404
"Melbourne, Florida",64,28.0836269,-80.60810889999999
"Melrose, Massachusetts",22,42.4584292,-71.0661633
"Melrose Park, Illinois",20,41.9005865,-87.8567276
"Memphis, Tennessee",5220,35.1495343,-90.0489801
"Menands, New York",6,42.6920233,-73.72456389999999
"Menasha, Wisconsin",70,44.2022084,-88.44649729999999
"Mendota, California",18,36.7535611,-120.3815574
"Mendota Heights, Minnesota",2,44.8835768,-93.1382749
"Menlo Park, California",18,37.4529598,-122.1817252
"Menomonee Falls, Wisconsin",20,43.1788967,-88.1173132
"Menomonie, Wisconsin",68,44.8755183,-91.9193422
"Mentone, California",2,34.070013,-117.1344806
"Mentor, Ohio",30,41.6661573,-81.339552
"Mequon, Wisconsin",18,43.2159232,-88.0314174
"Merced, California",1406,37.3021632,-120.4829677
"Mercer Island, Washington",6,47.5706548,-122.2220674
"Meriden, Connecticut",18,41.5381535,-72.80704349999999
"Meridian, Idaho",164,43.6121087,-116.3915131
"Merriam, Kansas",48,39.0236165,-94.6935701
"Merrick, New York",4,40.6628795,-73.55151599999999
"Merrillville, Indiana",4,41.4828144,-87.33281389999999
"Merrimac, Massachusetts",2,42.8340582,-71.0005509
"Mesa, Arizona",528,33.4151843,-111.8314724
"Mesquite, Texas",218,32.76679550000001,-96.5991593
"Metairie, Louisiana",166,29.9840922,-90.1528519
"Methuen, Massachusetts",6,42.7262016,-71.1908924
"Metropolitan, Michigan",2,45.9946744,-87.89402109999999
"Metuchen, New Jersey",12,40.5431598,-74.3632049
"Miami, Florida",14248,25.7616798,-80.1917902
"Miami Beach, Florida",226,25.790654,-80.1300455
"Miami Gardens, Florida",360,25.9420377,-80.2456045
"Miami Lakes, Florida",166,25.9087056,-80.30866189999999
"Miami Shores, Florida",6,25.8631515,-80.1928253
"Miami Springs, Florida",336,25.8223198,-80.289495
"Miamisburg, Ohio",16,39.6428362,-84.2866083
"Middle River, Maryland",34,39.3342744,-76.4394056
"Middle Village, New York",40,40.717372,-73.87425
"Middleburg, Florida",6,30.0688512,-81.8603778
"Middleburg Heights, Ohio",22,41.3614401,-81.812912
"Middlebury, Vermont",6,44.0153371,-73.16734
"Middlesex, New Jersey",4,40.572603,-74.4926541
"Middleton, Wisconsin",16,43.09721740000001,-89.5042876
"Middletown, Connecticut",150,41.5623209,-72.6506488
"Midland, Texas",652,31.9973456,-102.0779146
"Midlothian, Virginia",72,37.5061069,-77.6490005
"Midlothian,, Virginia",2,37.5061069,-77.6490005
"Midvale, Utah",108,40.6110589,-111.8999353
"Midway City, California",100,33.7446861,-117.9863236
"Midwest City, Oklahoma",6,35.4495065,-97.3967019
"Mifflinburg, Pennsylvania",12,40.917582,-77.0477501
"Milford, Connecticut",28,41.2306979,-73.064036
"Mililani, Hawaii",12,21.4513314,-158.0152807
"Mill Creek, Washington",30,47.8600971,-122.2042966
"Mill Valley, California",4,37.9060368,-122.5449763
"Millbrae, California",10,37.5985468,-122.3871942
"Millburn, New Jersey",6,40.7340454,-74.3206696
"Millcreek, Utah",104,40.6868914,-111.8754907
"Millers, Maryland",4,39.6712137,-76.8510883
"Millersburg, Pennsylvania",8,40.5395289,-76.96081029999999
"Millersville, Maryland",16,39.0574783,-76.64858219999999
"Millerton, New York",10,41.9537035,-73.51067909999999
"Milligan College, Tennessee",4,36.3016849,-82.29511149999999
"Millis, Massachusetts",6,42.1669661,-71.351738
"Mills River, North Carolina",8,35.3884479,-82.566789
"Milltown, New Jersey",58,40.4562164,-74.4432073
"Millville, New Jersey",26,39.4020596,-75.0393438
"Milpitas, California",136,37.4323341,-121.8995741
"Milton, Massachusetts",38,42.2495321,-71.0661653
"Milwaukee, Oregon",18934,45.4465323,-122.6323315
"Milwaukie, Oregon",172,45.4465323,-122.6323315
"Mineola, New York",20,40.7492678,-73.64068449999999
"Minneapolis, Minnesota",19846,44.977753,-93.2650108
"Minneola, Florida",4,28.5744441,-81.7461873
"Minnesota City, Minnesota",14,44.0938521,-91.7495959
"Minnetonka, Minnesota",318,44.9211836,-93.4687489
"Minoa, New York",4,43.0761781,-76.0007529
"Minotola, New Jersey",26,39.518727,-74.948227
"Mint Hill, North Carolina",30,35.1735404,-80.6570304
"Mira Loma, California",2,33.9845417,-117.5159449
"Miramar, Florida",240,25.9860762,-80.30356019999999
"Miromar Lakes, Florida",6,26.4793789,-81.7801826
"Mishawaka, Indiana",174,41.6619927,-86.15861559999999
"Mission, Kansas",54,39.0277832,-94.6557914
"Mission Viejo, California",258,33.5968913,-117.6581562
"Missoula, Montana",546,46.8721284,-113.9940314
"Missouri City, Texas",66,29.6185669,-95.5377215
"Mitchellville, Maryland",12,38.9382537,-76.8201976
"Mke, Wisconsin",2,43.0389025,-87.9064736
"Mobile, Alabama",3318,30.6953657,-88.0398912
"Mocksville, North Carolina",6,35.8940263,-80.5614494
"Modesto, California",2660,37.63909719999999,-120.9968782
"Mohawk, New York",8,43.0114592,-75.0040449
"Mokena, Illinois",14,41.5261437,-87.8892189
"Moline, Illinois",2248,41.5067003,-90.51513419999999
"Monett, Missouri",2,36.9289502,-93.92770709999999
"Monmouth, Illinois",142,40.9114271,-90.64735759999999
"Monmouth Junction, New Jersey",8,40.3789957,-74.54654359999999
"Monroe, Georgia",158,33.7948364,-83.713229
"Monroeville, Pennsylvania",24,40.4211798,-79.7881024
"Monrovia, Maryland",8,39.372243,-77.27098649999999
"Monsey, New York",40,41.1112069,-74.0684751
"Mont Clair, California",14,34.0775104,-117.6897776
"Montclair, California",36,34.0775104,-117.6897776
"Montebello, California",50,34.0165053,-118.1137535
"Monterey, California",38,36.6002378,-121.8946761
"Monterey Park, California",36,34.0625106,-118.1228476
"Montgomery, Alabama",50,32.3792233,-86.3077368
"Montgomery Village, Maryland",192,39.172728,-77.20360409999999
"Montpelier, Vermont",10,44.26005929999999,-72.5753869
"Montrose, California",344,34.228754,-118.2351192
"Monument, Colorado",2,39.0916586,-104.872758
"Moody, Texas",4,31.3082273,-97.3613977
"Moore, Oklahoma",36,35.3395079,-97.48670279999999
"Moorefield, West Virginia",180,39.06233,-78.96947229999999
"Moorestown, New Jersey",110,39.9688817,-74.948886
"Moorhead, Minnesota",84,46.8737648,-96.76780389999999
"Moorpark, California",52,34.285558,-118.8820414
"Mora, Missouri",4,38.5236308,-93.21576019999999
"Moraga, California",14,37.8349263,-122.1296871
"Moraine, Ohio",2,39.7061702,-84.2193849
"Morehead City, North Carolina",28,34.7229391,-76.7260436
"Moreland Hills, Ohio",12,41.4478312,-81.4276153
"Moreno Valley, California",168,33.9424658,-117.2296717
"Morgan City, Louisiana",20,29.6993748,-91.20676999999999
"Morgan Hill, California",40,37.1305012,-121.6543901
"Morganfield, Kentucky",8,37.6833776,-87.9166915
"Morganton, North Carolina",46,35.7454071,-81.6848188
"Morgantown, Pennsylvania",50,40.1552847,-75.88994079999999
"Morganville, New Jersey",6,40.33599239999999,-74.2911154
"Morris Plains, New Jersey",10,40.83959220000001,-74.4818698
"Morristown, Minnesota",22,44.2271852,-93.4446652
"Morrisville, North Carolina",154,35.823483,-78.8255621
"Morro Bay, California",2,35.3659445,-120.8499924
"Morrow, Georgia",88,33.5831662,-84.33936829999999
"Morton Grove, Illinois",468,42.0405852,-87.78256209999999
"Moses Lake, Washington",224,47.1301417,-119.2780771
"Mosinee, Wisconsin",56,44.7930232,-89.70317840000001
"Moultrie, Georgia",90,31.1799407,-83.7888387
"Mound, Minnesota",22,44.9366295,-93.66607189999999
"Mounds View, Minnesota",104,45.1049656,-93.2085582
"Mount Airy, Maryland",10,39.3762145,-77.154704
"Mount Clemens, Michigan",20,42.5972563,-82.8779754
"Mount Crawford, Virginia",4,38.3570713,-78.9408615
"Mount Gilead, North Carolina",10,35.2148671,-80.0022784
"Mount Healthy, Ohio",24,39.2336687,-84.5457778
"Mount Holly, New Jersey",18,39.9931438,-74.78793929999999
"Mount Joy, Pennsylvania",6,40.109818,-76.50329959999999
"Mount Laurel, New Jersey",16,39.934002,-74.89099879999999
"Mount Lebanon, Pennsylvania",14,40.3553473,-80.0494982
"Mount Morris, Michigan",2,43.1186374,-83.6949583
"Mount Perry, Ohio",2,39.8788668,-82.21859049999999
"Mount Pleasant, Michigan",18,43.59780749999999,-84.7675139
"Mount Pocono, Pennsylvania",2,41.1220337,-75.3646282
"Mount Prospect, Illinois",196,42.0664167,-87.9372908
"Mount Rainier, Maryland",12,38.9415,-76.9649751
"Mount Royal, New Jersey",6,39.8099873,-75.2117904
"Mount Solon, Virginia",34,38.3448488,-79.085032
"Mount Vernon, Washington",448,48.4201105,-122.3374543
"Mount Washington, Kentucky",4,38.0500627,-85.54578769999999
"Mount Wolf, Pennsylvania",14,40.0631514,-76.703856
"Mountain Top, Pennsylvania",14,41.16952690000001,-75.87741900000002
"Mountain View, California",132,37.3860517,-122.0838511
"Mountlake Terrace, Washington",80,47.7881528,-122.3087405
"Mountville, Pennsylvania",2,40.03926420000001,-76.43079639999999
"Mukilteo, Washington",24,47.9445396,-122.3045815
"Mulberry, Florida",12,27.8953038,-81.9734172
"Mullica Hill, New Jersey",4,39.7392804,-75.22407179999999
"Muncie, Indiana",48,40.1933767,-85.3863599
"Mundelein, Illinois",62,42.263079,-88.00396529999999
"Munster, Indiana",22,41.5644798,-87.5125412
"Murfreesboro, Tennessee",138,35.8456213,-86.39027
"Murphy, Texas",36,33.0151205,-96.6130486
"Murray, Utah",316,40.6668916,-111.8879909
"Murrieta, California",96,33.5539143,-117.2139232
"Muscatine, Iowa",42,41.424473,-91.0432051
"Muskego, Wisconsin",10,42.905848,-88.13897790000001
"Muskegon, Michigan",36,43.2341813,-86.24839209999999
"Myerstown, Pennsylvania",66,40.3745363,-76.30273179999999
"Myrtle Beach, South Carolina",4,33.6890603,-78.8866943
"Nacogdoches, Texas",20,31.6035129,-94.6554874
"Nahant, Massachusetts",2,42.4265633,-70.922279
"Nampa, Idaho",16,43.5788175,-116.55978
"Nantucket, Massachusetts",18,41.2834704,-70.099451
"Nanuet, New York",8,41.0887073,-74.01347299999999
"Napa, California",8,38.2975381,-122.286865
"Naperville, Illinois",140,41.7508391,-88.1535352
"Naples, Florida",1484,26.1420358,-81.7948103
"Naranja, Florida",2,25.5181647,-80.4228332
"Narberth, Pennsylvania",4,40.0084456,-75.26046
"Narvon, Pennsylvania",42,40.1028764,-75.9777225
"Nashua, Massachusetts",618,42.7653662,-71.46756599999999
"Nashville, Tennessee",21676,36.1626638,-86.7816016
"Natick, Massachusetts",60,42.2775281,-71.3468091
"National City, California",70,32.6781085,-117.0991967
"Naugatuck, Connecticut",8,41.485921,-73.0506972
"Navarre, Florida",2,30.4109342,-86.91232169999999
"Nebo, North Carolina",8,35.7150548,-81.9306446
"Nebraska City, Nebraska",14,40.6765745,-95.8593616
"Nederland, Texas",2,29.9743803,-93.9923965
"Needham, Massachusetts",26,42.2809285,-71.23775479999999
"Neenah, Wisconsin",62,44.1858193,-88.462609
"Nevada, Iowa",4,42.0227184,-93.4523014
"New, Louisiana",2,29.95106579999999,-90.0715323
"New  York, New York",80,40.7127753,-74.0059728
"New Albany, Ohio",12,40.0811745,-82.8087864
